Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County,
"Arco Am Pm",-117.82942,34.106777,"1115 W Arrow Hwy","","San Dimas","CA","91773","2310","LOS ANGELES" 
"Arco AM/PM",-119.84291,36.77187,"2801 W Clinton Ave","","Fresno","CA","93705","4205","FRESNO" 
"Citrus Liquor",-117.89017,34.114639,"484 S Citrus Ave","","Azusa","CA","91702","4733","LOS ANGELES" 
"Cheaper Gas & Food",-119.29248,36.341274,"1301 N Court St","","Visalia","CA","93291","3506","TULARE" 
"Paras News",-117.13009,32.748684,"3911 30th St","","San Diego","CA","92104","3004","SAN DIEGO" 
"Columbus Mkt",-118.99398,35.397671,"2701 Alta Vista Dr","","Bakersfield","CA","93305","1701","KERN" 
"VIP Discount Store",-117.08736,32.749397,"4981 University Ave","","San Diego","CA","92105","2144","SAN DIEGO" 
"Buena Park Wine & Spirits",-117.99694,33.85894,"7814 Orangethorpe Ave","Ste 101","Buena Park","CA","90621","3418","ORANGE" 
"New Tins Supermarket",-122.27168,37.798561,"702 Webster St","","Oakland","CA","94607","4228","ALAMEDA" 
"Florin Dollar Express And More",-121.48455,38.495674,"2346 Florin Rd","","Sacramento","CA","95822","4403","SACRAMENTO" 
"Grocery Depot",-120.42309,37.955662,"18365 State Highway 108","","Jamestown","CA","95327","9615","TUOLUMNE" 
"La Mexicana Market",-118.39616,37.360229,"276 S Warren St","","Bishop","CA","93514","3424","INYO" 
"Bliss Liquor",-117.29849,34.115715,"695 W 9th St","","San Bernardino","CA","92410","2922","SAN BERNARDINO" 
"Sunrise Market & Gas",-117.09393,32.711403,"4689 Market St","","San Diego","CA","92102","4709","SAN DIEGO" 
"Family fish Market",-117.01495,34.884109,"901 Armory Rd","","Barstow","CA","92311","5460","SAN BERNARDINO" 
"White Sierra Station",-120.24321,39.676014,"508 Main St","","Loyalton","CA","96118","9995","SIERRA" 
"New India Sweet & Spices",-117.80943,34.019962,"303 S Diamond Bar Blvd","Ste E","Diamond Bar","CA","91765","1613","LOS ANGELES" 
"New York Deli & Cafe",-118.3585,34.090767,"7754 Santa Monica Blvd","","West Hollywood","CA","90046","6219","LOS ANGELES" 
"7 Eleven 2112-39139",-117.08221,33.023285,"16998 W Bernardo Dr","","San Diego","CA","92127","1606","SAN DIEGO" 
"G's Food Mart",-121.12737,37.472855,"101 E Las Palmas Ave","","Patterson","CA","95363","2817","STANISLAUS" 
"Hillcrest Travel Plaza Llc",-120.06489,35.899418,"44779 S Lassen Ave","","Avenal","CA","93204","","KINGS" 
"7 Eleven 2111-35683",-117.00905,32.770222,"8747 La Mesa Blvd","","La Mesa","CA","91942","5404","SAN DIEGO" 
"Moon Market",-118.2392,33.909309,"1809 N Wilmington Ave","","Compton","CA","90222","3444","LOS ANGELES" 
"La Puerta Del Sol, Inc.",-120.45208,34.953354,"1125 W Main St","Ste A","Santa Maria","CA","93458","4271","SANTA BARBARA" 
"Cathedral City Petroleum",-116.45821,33.80117,"34021 Date Palm Dr","","Cathedral City","CA","92234","6860","RIVERSIDE" 
"Point Loma Grocery Outlet",-117.22167,32.754498,"3948 W Point Loma Blvd","","San Diego","CA","92110","5601","SAN DIEGO" 
"Family Dollar 9129",-119.7545,36.78054,"3243 N Cedar Ave","","Fresno","CA","93726","7007","FRESNO" 
"Family Dollar 10068",-117.28584,34.121368,"116 W Base Line St","","San Bernardino","CA","92410","3616","SAN BERNARDINO" 
"Family Dollar 10301",-119.87297,36.826729,"6380 N Figarden Dr","","Fresno","CA","93722","7940","FRESNO" 
"Walmart Store 5848",-121.41747,38.391582,"10075 Bruceville Rd","","Elk Grove","CA","95757","9501","SACRAMENTO" 
"Alta Dena Drive In Dairy",-117.88209,34.090714,"456 E San Bernardino Rd","","Covina","CA","91723","1706","LOS ANGELES" 
"Super 8 Gas",-118.06374,33.989677,"10802 Whittier Blvd","","Whittier","CA","90606","1402","LOS ANGELES" 
"Omayh Food Mart",-122.25664,38.097424,"200 Marin St","","Vallejo","CA","94590","6918","SOLANO" 
"La Mayordomia",-118.27827,33.987091,"5892 S Broadway","","Los Angeles","CA","90003","1163","LOS ANGELES" 
"Quick-e Mart",-118.27156,34.014847,"244 E 37th St","","Los Angeles","CA","90011","2671","LOS ANGELES" 
"Vallarta Supermarket 35",-118.77383,34.271847,"1357 E Los Angeles Ave","","Simi Valley","CA","93065","2805","VENTURA" 
"Happy Mart",-117.81533,34.106697,"451 W Bonita Ave","Ste 4","San Dimas","CA","91773","2514","LOS ANGELES" 
"7-Eleven Store 23577C",-118.25206,34.133511,"1101 S Glendale Ave","","Glendale","CA","91205","3202","LOS ANGELES" 
"Young's Market",-120.84031,40.075264,"4368 Main St","","Taylorsville","CA","95983","9998","PLUMAS" 
"7 Eleven 2365-39331a 39331A",-122.72488,38.430683,"370 Sebastopol Rd","","Santa Rosa","CA","95407","5803","SONOMA" 
"Downtown El Cajon Farmers' Market",-116.96038,32.794922,"201 E Main St","","El Cajon","CA","92020","3911","SAN DIEGO" 
"Atascadero 76",-120.66536,35.484241,"6305 Morro Rd","","Atascadero","CA","93422","4114","SAN LUIS OBISPO" 
"Papa Murphys CA281",-121.03044,37.607342,"N 901 Carpenter Rd","","Modesto","CA","95351","","STANISLAUS" 
"Easy Market",-122.28613,37.8507,"3045 San Pablo Ave","","Berkeley","CA","94702","2427","ALAMEDA" 
"Castroville Market",-121.75841,36.765926,"10696 Merritt St","","Castroville","CA","95012","3313","MONTEREY" 
"Spot Not Auto Wash & Gas",-117.94034,34.106907,"15612 Arrow Hwy","","Baldwin Park","CA","91706","2008","LOS ANGELES" 
"Community Food Bank Of San Benito County Inc",-121.40049,36.873009,"1133 San Felipe Rd","","Hollister","CA","95023","2800","SAN BENITO" 
"Keromina Market Place, Inc./Circle K 2655077",-117.3234,34.033855,"22045 Barton Rd","","Grand Terrace","CA","92313","5001","SAN BERNARDINO" 
"Gaia's Basket",-121.07107,38.898586,"937 Lincoln Way","","Auburn","CA","95603","5250","PLACER" 
"Numero Uno Market 109",-118.29576,33.831623,"1141 W Carson St","","Torrance","CA","90502","2018","LOS ANGELES" 
"Walmart Supercenter 5337",-119.69571,36.837559,"1185 Herndon Ave","","Clovis","CA","93612","0409","FRESNO" 
"Johnny Quick 175",-119.8708,36.793522,"4395 W Ashlan Ave","","Fresno","CA","93722","6309","FRESNO" 
"Kaiserpermanentedowney Farmers Market",-118.12898,33.917084,"9353 E Imperial Hwy","","Downey","CA","90242","2888","LOS ANGELES" 
"J & J Market 1",-119.33392,35.587315,"1375 F St","","Wasco","CA","93280","2352","KERN" 
"Tien Phat Produce & Flower",-117.967,33.744957,"9291 Bolsa Ave","","Westminster","CA","92683","5554","ORANGE" 
"La Ceiba Mini Market",-118.19052,33.896229,"4719 Compton E Blvd","","Compton","CA","90221","","LOS ANGELES" 
"Redwood Market 731",-124.10088,40.935581,"1693 Central Ave","","Mckinleyville","CA","95519","4365","HUMBOLDT" 
"Express Stop",-121.41145,38.639889,"2365 North Ave","","Sacramento","CA","95838","3135","SACRAMENTO" 
"Jack's Liquor 76",-119.20715,36.298168,"146 N. Farmersville, Blvd.","","Farmersville","CA","93223","","TULARE" 
"Rancho View Liquor",-117.60405,34.121513,"9255 Baseline Rd","Ste R","Rancho Cucamonga","CA","91730","1298","SAN BERNARDINO" 
"Kwong's Market",-121.48994,38.567314,"1930 16th St","","Sacramento","CA","95811","7205","SACRAMENTO" 
"One Stop Mart",-121.97482,38.360798,"1193 E Monte Vista Ave","","Vacaville","CA","95688","3009","SOLANO" 
"S-B LIQUOR",-117.33369,34.092567,"484 S Rancho Ave","","San Bernardino","CA","92410","2144","SAN BERNARDINO" 
"Shougofa Racing Fuel",-117.65067,34.034122,"2155 S Euclid Ave","","Ontario","CA","91762","6517","SAN BERNARDINO" 
"Cris Meat Market",-119.7951,36.728615,"1323 Kern St","","Fresno","CA","93706","3321","FRESNO" 
"Vang Chang Market",-124.17214,40.791496,"110 W Wabash Ave","","Eureka","CA","95501","2866","HUMBOLDT" 
"Bj's Market",-122.71191,38.434353,"407 Santa Rosa Ave","","Santa Rosa","CA","95404","4911","SONOMA" 
"Baldwin Oil",-117.97381,34.092102,"13758 Los Angeles St","","Baldwin Park","CA","91706","2352","LOS ANGELES" 
"Punjabi Bazar",-119.86659,36.808128,"4177 W Shaw Ave","Ste 111","Fresno","CA","93722","6221","FRESNO" 
"Dollar Tree 4946",-117.87273,34.098701,"1045 N Grand Ave","","Covina","CA","91724","2048","LOS ANGELES" 
"Taron Bakery, Inc",-118.29746,34.101742,"4950 Hollywood Blvd","","Los Angeles","CA","90027","6108","LOS ANGELES" 
"Quicker Stop",-121.30707,38.649059,"6725 Winding Way","","Fair Oaks","CA","95628","4404","SACRAMENTO" 
"Magnolia Market Liquor",-117.97599,33.838551,"540 N Magnolia Ave","","Anaheim","CA","92801","4937","ORANGE" 
"7 Eleven 2366 36039A",-122.4005,37.787533,"644 Mission St","","San Francisco","CA","94105","3504","SAN FRANCISCO" 
"Sunrise Farmers Market By Bemoneysmartusa",-121.27137,38.678314,"6196 Sunrise Boulevard","","Citrus Heights","CA","95610","","SACRAMENTO" 
"Quik Stop Market 9157",-121.72424,37.712589,"951 N Vasco Rd","","Livermore","CA","94551","9760","ALAMEDA" 
"US Cornerstore Station",-118.12909,34.579967,"105 E Palmdale Blvd","","Palmdale","CA","93550","4512","LOS ANGELES" 
"C & S Liquor",-117.68911,34.004227,"13711 Central Ave","","Chino","CA","91710","5504","SAN BERNARDINO" 
"Circle K 2722709458",-118.17331,34.689465,"2343 W Avenue J","","Lancaster","CA","93536","5916","LOS ANGELES" 
"Circle K 2722709422",-118.37913,33.887447,"1865 Manhattan Beach Blvd","","Manhattan Beach","CA","90266","6221","LOS ANGELES" 
"Circle K 2722709440",-118.27522,34.027721,"524 W Adams Blvd","","Los Angeles","CA","90007","2616","LOS ANGELES" 
"Circle K 2722709453",-118.13225,34.152519,"392 N Lake Ave","","Pasadena","CA","91101","1214","LOS ANGELES" 
"Circle K 2722709454",-118.51859,34.17186,"5553 White Oak Ave","","Encino","CA","91316","2464","LOS ANGELES" 
"Circle K 2722709437",-117.96773,33.996948,"2010 S Hacienda Blvd","","Hacienda Heights","CA","91745","4240","LOS ANGELES" 
"Circle K 2722709446",-117.67017,34.08844,"411 S Mountain Ave","","Upland","CA","91786","7034","SAN BERNARDINO" 
"Circle K 2722709459",-117.55843,34.135731,"6539 Milliken Ave","","Rancho Cucamonga","CA","91701","9239","SAN BERNARDINO" 
"Circle K 2722709439",-117.81583,33.852825,"400 N Lakeview Ave","","Anaheim","CA","92807","3029","ORANGE" 
"Circle K 2722709451",-117.81039,34.029037,"504 N Diamond Bar Blvd","","Diamond Bar","CA","91765","1007","LOS ANGELES" 
"Food Basket",-117.10424,32.749641,"4201 University Ave","","San Diego","CA","92105","1502","SAN DIEGO" 
"Circle K 2722709420",-117.73905,33.862656,"741 S Weir Canyon Rd","","Anaheim","CA","92808","1911","ORANGE" 
"La Morenita Bakery",-118.031,34.062824,"11230 E. Garvey Ave","","El Monte","CA","91733","","LOS ANGELES" 
"Circle K 2722709421",-117.90755,33.695751,"3470 Fairview Rd","","Costa Mesa","CA","92626","1666","ORANGE" 
"Circle K 2722709434",-117.75413,33.877686,"21440 Yorba Linda Blvd","","Yorba Linda","CA","92887","3745","ORANGE" 
"Circle K 2722709436",-118.11742,33.81065,"5871 E Spring St","","Long Beach","CA","90808","3751","LOS ANGELES" 
"Circle K 2722709444",-117.82689,33.787804,"2504 E Chapman Ave","","Orange","CA","92869","3205","ORANGE" 
"Circle K 2722709430",-117.72079,33.58717,"23431 Laguna Hills Dr","","Laguna Hills","CA","92656","","ORANGE" 
"Circle K 2722709425",-117.65986,33.584915,"26052 Marguerite Pkwy","","Mission Viejo","CA","92692","3262","ORANGE" 
"Circle K 2722709428",-117.58151,33.648788,"31521 Santa Margarita Pkwy","","Rancho Santa Margarita","CA","92688","1837","ORANGE" 
"Sorias Produce & Fruitstand 1",-120.9189,37.739624,"Mesa Dr & Highway 108","","Riverbank","CA","95367","","STANISLAUS" 
"Bradshawshell",-121.33607,38.556992,"3591 Bradshaw Rd","","Sacramento","CA","95827","3304","SACRAMENTO" 
"Fast N Esy 13",-119.34901,36.240101,"2959 N M St","","Tulare","CA","93274","8350","TULARE" 
"Jnj Liquor & Market",-117.97732,34.071728,"3216 Baldwin Park Blvd","Ste A","Baldwin Park","CA","91706","4898","LOS ANGELES" 
"Whole Foods Market 10434",-117.25089,32.98053,"2600 Via de la Valle","","Del Mar","CA","92014","1904","SAN DIEGO" 
"Save-a-lot 24939",-117.09322,32.576527,"1860 Coronado Ave","","San Diego","CA","92154","2007","SAN DIEGO" 
"AM/PM - Prosperity Fuels Inc",-119.31286,36.22562,"1088 N Mooney Blvd","","Tulare","CA","93274","2417","TULARE" 
"Iris Shell",-117.22612,33.888847,"15980 Perris Blvd","","Moreno Valley","CA","92551","4691","RIVERSIDE" 
"Papa Murphys CA 059",-122.18322,39.747349,"123 E Walker St","","Orland","CA","95963","1525","GLENN" 
"Green Pastures Dairy",-118.16116,34.674988,"1661 W Avenue K","","Lancaster","CA","93534","5929","LOS ANGELES" 
"H St. Arco",-117.09435,32.629562,"720 H St","","Chula Vista","CA","91910","4004","SAN DIEGO" 
"R J Liquor",-117.21385,32.823483,"4384 Moraga Ave","","San Diego","CA","92117","4505","SAN DIEGO" 
"Carroll Centre Arco",-117.1225,32.898796,"9720 Carroll Centre Rd","","San Diego","CA","92126","4551","SAN DIEGO" 
"Mesa Rock Arco",-117.12756,33.197178,"26915 Mesa Rock Rd","","Escondido","CA","92026","7848","SAN DIEGO" 
"Palomar Airport Arco",-117.28258,33.119801,"1991 Palomar Airport Rd","","Carlsbad","CA","92011","1305","SAN DIEGO" 
"Farm 2 Family Farmers Market",-121.02789,39.232258,"10600 Bubbling Wells Rd","","Grass Valley","CA","95945","9321","NEVADA" 
"Wasco Bakery",-119.33674,35.594204,"1001 7th St","","Wasco","CA","93280","1933","KERN" 
"Telegraph Market & Deli",-122.25864,37.864185,"2552 Telegraph Ave","","Berkeley","CA","94704","2918","ALAMEDA" 
"Skyway Market",-121.26966,37.986305,"3141 N Wilson Way","","Stockton","CA","95205","2512","SAN JOAQUIN" 
"La Zapopana Meat Market",-118.18586,33.961777,"8022 Atlantic Ave","","Cudahy","CA","90201","5713","LOS ANGELES" 
"Parkway Liquor",-119.82667,36.75111,"545 N Parkway Dr","","Fresno","CA","93728","2738","FRESNO" 
"Safeway 2948",-122.11292,37.402344,"645 San Antonio Rd","","Mountain View","CA","94040","1303","SANTA CLARA" 
"Corona Market",-118.26652,34.021694,"2800 Maple Ave","","Los Angeles","CA","90011","1436","LOS ANGELES" 
"Bootlegger Liquor",-117.83636,33.83503,"1691 E Lincoln Ave","","Orange","CA","92865","","ORANGE" 
"Oasis Market & Liqour",-120.84898,37.449902,"11012 Lander Ave","","Turlock","CA","95380","9651","STANISLAUS" 
"La Estrella Market",-118.24479,33.9748,"1615 E Florence Ave","","Los Angeles","CA","90001","2521","LOS ANGELES" 
"Uptons Market",-116.82644,34.903336,"475 W Yermo Rd","","Yermo","CA","92398","0405","SAN BERNARDINO" 
"Panther Express/Auxiliary Services",-117.57565,34.146557,"5885 Haven Ave","","Rancho Cucamonga","CA","91737","9400","SAN BERNARDINO" 
"Quik Stop Market 4125",-121.14174,37.739532,"1580 W Main St","","Ripon","CA","95366","3001","SAN JOAQUIN" 
"Circle K 2721984",-117.2216,33.166264,"795 Shadowridge Dr","","Vista","CA","92083","7998","SAN DIEGO" 
"Circle K 2729417",-117.13773,33.479073,"44520 Bedford Ct","","Temecula","CA","92592","2541","RIVERSIDE" 
"Circle K 2729418",-117.4055,33.93655,"3480 Madison St","","Riverside","CA","92504","3717","RIVERSIDE" 
"Circle K 2729423",-117.12367,32.95956,"9370 Paseo Montalban","","San Diego","CA","92129","2689","SAN DIEGO" 
"Circle K 2729427",-117.33585,33.69352,"29300 Central Ave","","Lake Elsinore","CA","92532","2210","RIVERSIDE" 
"Circle K 2729429",-117.22604,33.844139,"3995 N Perris Blvd","","Perris","CA","92571","3152","RIVERSIDE" 
"Circle K 2729431",-117.51977,33.88884,"431 N McKinley St","","Corona","CA","92879","1205","RIVERSIDE" 
"Circle K 2729432",-117.14737,33.503792,"29500 Rancho California Rd","","Temecula","CA","92591","5294","RIVERSIDE" 
"Base Liquor",-117.12521,32.695953,"3201 National Ave","","San Diego","CA","92113","2636","SAN DIEGO" 
"Circle K 2729435",-117.18327,33.571587,"39850 Los Alamos Rd","","Murrieta","CA","92562","5804","RIVERSIDE" 
"Circle K 2729445",-117.29963,33.659481,"31702 Mission Trl","","Lake Elsinore","CA","92530","4532","RIVERSIDE" 
"Circle K 2729447",-117.1621,33.328613,"4730 Highway 76","","Fallbrook","CA","92028","9006","SAN DIEGO" 
"Circle K 2729449",-117.24867,32.980938,"2750 Via de la Valle","","Del Mar","CA","92014","1906","SAN DIEGO" 
"Circle K 2729450",-116.97118,32.854771,"9750 N Magnolia Ave","","Santee","CA","92071","2733","SAN DIEGO" 
"Circle K 2729452",-117.07462,33.022968,"11898 Rancho Bernardo Rd","","San Diego","CA","92128","1902","SAN DIEGO" 
"Circle K 2729455",-117.22601,33.802921,"1675 N Perris Blvd","","Perris","CA","92571","","RIVERSIDE" 
"Circle K 2729457",-117.06221,32.981651,"14863 Pomerado Rd","","Poway","CA","92064","2803","SAN DIEGO" 
"Circle K 2729489",-116.44068,33.815903,"68-990 Ramon Rd","","Cathedral City","CA","92234","","RIVERSIDE" 
"Mendocino Organics",-123.24881,39.300812,"12700 Heart Arrow Trl","","Redwood Valley","CA","95470","","MENDOCINO" 
"Northcrest Patriot 2",-124.20039,41.772968,"1500 Northcrest Dr","","Crescent City","CA","95531","8727","DEL NORTE" 
"Rohnerville Patriot 1",-124.13091,40.58284,"3663 Rohnerville Rd","","Fortuna","CA","95540","3123","HUMBOLDT" 
"Blue Lake Patriot 3",-123.98842,40.885593,"295 Blue Lake Blvd","","Blue Lake","CA","95525","","HUMBOLDT" 
"Circle K 2729469",-118.55331,34.444611,"27706 McBean Pkwy","","Valencia","CA","91354","1430","LOS ANGELES" 
"Circle K 2729438",-118.22372,34.204803,"2114 Verdugo Blvd","","Montrose","CA","91020","1629","LOS ANGELES" 
"Los Alamitos Market & Liquor",-118.07016,33.803013,"3636 Katella Ave","","Los Alamitos","CA","90720","3107","ORANGE" 
"Broadway Chevron",-121.48933,38.560734,"1828 Broadway","","Sacramento","CA","95818","2436","SACRAMENTO" 
"Super 99",-120.06103,36.963917,"130 E 4th St","","Madera","CA","93638","3205","MADERA" 
"United Food & Gas",-119.83401,36.772007,"1930 W Clinton Ave","","Fresno","CA","93705","4311","FRESNO" 
"Papa Murphy's CA279",-121.96487,36.96917,"1200 41st Ave","Ste B","Capitola","CA","95010","3900","SANTA CRUZ" 
"Gaytan Family Farm, Inc.",-117.51897,33.985191,"5665 Ridgeview Ave","","Mira Loma","CA","91752","2223","RIVERSIDE" 
"Lakeside Liquor",-116.92181,32.859596,"9936 Maine Ave","","Lakeside","CA","92040","3108","SAN DIEGO" 
"Ontario Mills Shell",-117.55105,34.076286,"4675 Mills Cir","","Ontario","CA","91764","5222","SAN BERNARDINO" 
"Mercado Las Palmas",-120.05035,36.960022,"521 S A St","","Madera","CA","93638","3806","MADERA" 
"Family Dollar 9077",-120.38689,36.748055,"766 Derrick Ave","","Mendota","CA","93640","2206","FRESNO" 
"Family Dollar 9214",-119.57639,36.098019,"2217 Whitley Ave","","Corcoran","CA","93212","2021","KINGS" 
"Family Dollar 10098",-119.7706,36.801292,"3122 E Gettysburg Ave","","Fresno","CA","93726","0400","FRESNO" 
"Family Dollar 10180",-119.84435,36.794941,"4027 N Marks Ave","","Fresno","CA","93722","4555","FRESNO" 
"Valero Depot 8",-117.34848,34.469723,"12080 Amargosa Rd","","Victorville","CA","92392","8122","SAN BERNARDINO" 
"Hanna's Mobil",-118.02736,33.942608,"14206 Mulberry Dr","","Whittier","CA","90604","1204","LOS ANGELES" 
"Country Korner Market",-118.49635,35.590881,"10 Miller St","","Bodfish","CA","93205","9766","KERN" 
"Mom And Kid Nutrition",-117.9231,33.774487,"12023 Garden Grove Blvd","","Garden Grove","CA","92843","1602","ORANGE" 
"Palk International",-117.22631,33.926132,"13373 Perris Blvd","Ste B110","Moreno Valley","CA","92553","4207","RIVERSIDE" 
"Corner Market Liquor",-117.89318,33.751751,"802 N Raitt St","","Santa Ana","CA","92703","2948","ORANGE" 
"Thousand Oaks Liquor",-118.83887,34.171394,"2809 E Thousand Oaks Blvd","","Thousand Oaks","CA","91362","3284","VENTURA" 
"Nevada County Certified Growers Mkt-Nevada City",-121.02589,39.269123,"950 Maidu Ave","","Nevada City","CA","95959","8698","NEVADA" 
"John's Avalon Liquor Market",-118.26527,33.92355,"12003 S Avalon Blvd","","Los Angeles","CA","90061","","LOS ANGELES" 
"American Gas & Liquor",-120.96835,37.595051,"2301 Fairview Dr","Ste C","Ceres","CA","95307","9220","STANISLAUS" 
